nome,rating,genero,tipo,price_com_taxa,price_sem_taxa,taxa,estoque,imagem
8 Keys to Mental Health Through Exercise,One,Psychology,Books,£31.04,£31.04,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/37/5e/375e0267fe12e7aa1f9f7f2bd2711ecb.jpg
#GIRLBOSS,One,Add a comment,Books,£50.96,£50.96,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/4d/3a/4d3a9198fd6fd7b66ad7742b37c7f3ac.jpg
"The Suffragettes (Little Black Classics, #96)",Two,Nonfiction,Books,£11.89,£11.89,£0.00,In stock (2 available),https://books.toscrape.com//media/cache/8f/39/8f399ee98cb1a7c77525123b00d4b3e0.jpg
The Sense of an Ending,Three,Add a comment,Books,£31.38,£31.38,£0.00,In stock (2 available),https://books.toscrape.com//media/cache/c4/d2/c4d2764a45584960ee18de814191e21a.jpg
"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",One,Sequential Art,Books,£54.81,£54.81,£0.00,In stock (2 available),https://books.toscrape.com//media/cache/b3/48/b3481a7849a7d98131ced57476bb2f26.jpg
The Course of Love,Three,Fiction,Books,£16.78,£16.78,£0.00,In stock (2 available),https://books.toscrape.com//media/cache/c9/b9/c9b9ce0ea36cc737d1693ac89c5d0361.jpg
Sugar Rush (Offensive Line #2),One,Sports and Games,Books,£24.42,£24.42,£0.00,In stock (2 available),https://books.toscrape.com//media/cache/10/65/106598cd8f3437c26a92cbda0a5a08bb.jpg
"Saga, Volume 2 (Saga (Collected Editions) #2)",Three,Sequential Art,Books,£11.75,£11.75,£0.00,In stock (2 available),https://books.toscrape.com//media/cache/bd/1e/bd1e9e86b838676121bc4954ab40712a.jpg
"Run, Spot, Run: The Ethics of Keeping Pets",One,Philosophy,Books,£20.02,£20.02,£0.00,In stock (2 available),https://books.toscrape.com//media/cache/8c/bf/8cbf4667b5798cb8195f1e126ddd6a5c.jpg
New Moon (Twilight #2),Four,Young Adult,Books,£12.86,£12.86,£0.00,In stock (2 available),https://books.toscrape.com//media/cache/dc/d6/dcd6ccbed1f8003d5bf53e2791c5abe7.jpg
Life,Five,Music,Books,£31.58,£31.58,£0.00,In stock (2 available),https://books.toscrape.com//media/cache/9b/61/9b6155b8013ed9e05ef8a85b4117165b.jpg
Kindle Paperwhite User's Guide,Three,Nonfiction,Books,£34.00,£34.00,£0.00,In stock (2 available),https://books.toscrape.com//media/cache/06/71/0671e3db3053c0dc22122eda29d6734c.jpg
H is for Hawk,Five,Nonfiction,Books,£57.42,£57.42,£0.00,In stock (2 available),https://books.toscrape.com//media/cache/14/00/140096c16c6e0b5d6df9d19f9493e8a5.jpg
Girl Online On Tour (Girl Online #2),One,Young Adult,Books,£53.47,£53.47,£0.00,In stock (2 available),https://books.toscrape.com//media/cache/5a/36/5a36c880b8762469cd3d67dc05427128.jpg
"Fruits Basket, Vol. 2 (Fruits Basket #2)",Five,Sequential Art,Books,£11.64,£11.64,£0.00,In stock (2 available),https://books.toscrape.com//media/cache/87/36/8736be56d958f5d8d855108afb206c9f.jpg
Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),Four,Childrens,Books,£52.88,£52.88,£0.00,In stock (2 available),https://books.toscrape.com//media/cache/a8/9a/a89a1b7ffea60884f203877bb89f6ef4.jpg
"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",Four,Sequential Art,Books,£18.51,£18.51,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/31/3f/313fb7d006c8c507d63ce7e96b56d925.jpg
While You Were Mine,Five,Historical Fiction,Books,£41.32,£41.32,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/4f/7c/4f7cde01c9711886ef5a8fa14996a52d.jpg
Where Lightning Strikes (Bleeding Stars #3),Three,Romance,Books,£39.77,£39.77,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/a3/50/a35037c93fbc48a1a62dc74c71f62779.jpg
When I'm Gone,Three,Fiction,Books,£51.96,£51.96,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/f8/dd/f8ddbaef30884ed017b662b4069b78d4.jpg
Ways of Seeing,Five,Art,Books,£39.51,£39.51,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/a5/54/a5542b7abc8673ea8254a3fe93b23e4e.jpg
"Vampire Knight, Vol. 1 (Vampire Knight #1)",One,Paranormal,Books,£15.40,£15.40,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/39/82/39826643a2e100f9e763079d7d5867f4.jpg
Vampire Girl (Vampire Girl #1),Two,Fantasy,Books,£53.82,£53.82,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/32/8d/328dc781f0faaa70e67f9a04ef601d3c.jpg
Twenty Love Poems and a Song of Despair,Four,Poetry,Books,£30.95,£30.95,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/ec/10/ec10f11ff0ea13c17a42d81b03896235.jpg
Travels with Charley: In Search of America,Five,Nonfiction,Books,£57.82,£57.82,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/3f/c2/3fc2d771fe5f12df5de998d99036a35a.jpg
Three Wishes (River of Time: California #1),Two,Science Fiction,Books,£44.18,£44.18,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/48/e6/48e697e9c8bba8ca04a3064551cda630.jpg
This One Moment (Pushing Limits #1),One,Romance,Books,£48.71,£48.71,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/bb/8b/bb8b7e644c005aba53d55240b54952ae.jpg
The Zombie Room,Five,Default,Books,£19.69,£19.69,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/ca/4a/ca4a9ba7acfea039f1abeff1d95d9674.jpg
"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",Two,Sequential Art,Books,£36.52,£36.52,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/2a/29/2a296946d7a2ed3829e57d6b155be43b.jpg
The Tumor,Five,Nonfiction,Books,£41.56,£41.56,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/8a/14/8a14b06317e794b3469e57d20270f80f.jpg
The Story of Hong Gildong,Four,Classics,Books,£43.19,£43.19,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/b5/5b/b55be7e5c18b62cef6ebeae404f7f643.jpg
The Silent Wife,Five,Fiction,Books,£12.34,£12.34,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/a6/37/a6378b97d817267de38ba58dfd0db412.jpg
The Silent Twin (Detective Jennifer Knight #3),Three,Fantasy,Books,£36.25,£36.25,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/c1/80/c1800f5a0eaaaea8c2283b129cbac4ae.jpg
The Selfish Gene,One,Science,Books,£29.45,£29.45,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/d7/63/d763b806d6f0fb6580f16d08e00bdba6.jpg
The Secret Healer,Three,Historical Fiction,Books,£34.56,£34.56,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/3e/59/3e59b2225c72d3dcf40a306e2b983314.jpg
"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",Three,Sequential Art,Books,£54.12,£54.12,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/35/18/3518d80c6b73f9c76e9713af42b9c8e1.jpg
The Republic,Three,Add a comment,Books,£33.78,£33.78,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/ab/bf/abbf443d42de3bad8d145794534934bb.jpg
The Odyssey,Three,Add a comment,Books,£29.64,£29.64,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/46/09/4609b4e20bb1d076693b2d24e8e90704.jpg
The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),Four,Mystery,Books,£57.70,£57.70,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/62/8c/628c0151226402726149c98549671250.jpg
The Nicomachean Ethics,One,Philosophy,Books,£36.34,£36.34,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/16/f4/16f4518319f7dcadc23d020279f78545.jpg
The Name of the Wind (The Kingkiller Chronicle #1),Three,Default,Books,£50.59,£50.59,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/94/31/9431e2494b4b32721b037c6f6dce9a03.jpg
The Mirror & the Maze (The Wrath and the Dawn #1.5),One,Fantasy,Books,£29.38,£29.38,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/61/8a/618a23dc5a492a4aa8b15ba4bf80c781.jpg
The Little Prince,Two,Classics,Books,£45.42,£45.42,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/c0/d6/c0d67625e62981155f5e1f553bda1a94.jpg
The Light of the Fireflies,One,Add a comment,Books,£54.43,£54.43,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/94/23/9423f5e8b08195183f7ee002f3b48b33.jpg
The Last Girl (The Dominion Trilogy #1),Two,Science Fiction,Books,£36.26,£36.26,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/2a/88/2a88181c495875c02f87c2e6010b046d.jpg
The Iliad,One,Add a comment,Books,£16.16,£16.16,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/9e/14/9e14dd99b3b2f07f5a43ee2e007c1c26.jpg
The Hook Up (Game On #1),Five,New Adult,Books,£36.29,£36.29,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/90/de/90de87ce300bcbbfcdb9ad77fc9a2e5f.jpg
The Haters,Five,Young Adult,Books,£27.89,£27.89,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/4a/13/4a1370ebafcaf6ba5f5e1fe4a609b6d8.jpg
The Girl You Lost,Five,Mystery,Books,£12.29,£12.29,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/28/15/2815974db428ea019fc84e08af23095b.jpg
The Girl In The Ice (DCI Erika Foster #1),Three,Mystery,Books,£15.85,£15.85,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/83/54/835421d17d99c89fd99d07e17806357b.jpg
The End of the Jesus Era (An Investigation #1),One,Nonfiction,Books,£14.40,£14.40,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/fa/9d/fa9db3f9dfc5a859c091d1262a56a89f.jpg
The Edge of Reason (Bridget Jones #2),Four,Womens Fiction,Books,£19.18,£19.18,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/a1/4f/a14f3bc2743e3956cb10fddaaf62a1f9.jpg
The Complete Maus (Maus #1-2),Three,Sequential Art,Books,£10.64,£10.64,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/e5/0f/e50f35f47d84efaa739eff59b3dd4f7c.jpg
The Communist Manifesto,Three,Add a comment,Books,£14.76,£14.76,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/b5/c7/b5c74ed5e387f2c13324e294c4b6412c.jpg
The Bhagavad Gita,Three,Religion,Books,£57.49,£57.49,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/13/27/13270087ac5cba3e999166a64991187a.jpg
The Bette Davis Club,Three,Fiction,Books,£30.66,£30.66,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/fb/6c/fb6c914f1da870442031095c85f4cf80.jpg
The Art of Not Breathing,Four,Young Adult,Books,£40.83,£40.83,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/0b/9f/0b9f43b6b5cf8053dd2c68ecafe70b8a.jpg
Taking Shots (Assassins #1),Two,Default,Books,£18.88,£18.88,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/72/d7/72d7f51393409b2d130845e6ade7522b.jpg
Starlark,Three,Historical Fiction,Books,£25.83,£25.83,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/76/e2/76e2881d47f2da9283e52d3c57eef532.jpg
"Skip Beat!, Vol. 01 (Skip Beat! #1)",Three,Sequential Art,Books,£42.12,£42.12,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/03/0a/030af2f71cc40b03f7d79a0929ac9c18.jpg
Sister Sable (The Mad Queen #1),Three,Fantasy,Books,£13.33,£13.33,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/26/47/2647baddb86f91b6f7ea2fb8052edd62.jpg
Shatter Me (Shatter Me #1),One,Default,Books,£42.40,£42.40,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/37/40/37407ed591f1a8e5433fc6b9128d5d10.jpg
Shameless,Three,New Adult,Books,£58.35,£58.35,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/e2/52/e252988534e955a047c562376b8b95c0.jpg
Shadow Rites (Jane Yellowrock #10),Four,Fantasy,Books,£21.72,£21.72,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/b8/35/b83561ef09d202d3c871649feed4b66d.jpg
Settling the Score (The Summer Games #1),Two,Sports and Games,Books,£44.91,£44.91,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/95/c4/95c41c1765b517d6240bd674a02676b1.jpg
Sense and Sensibility,One,Classics,Books,£37.46,£37.46,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/a8/57/a857deea83c7d4c66e2920e1cf5d8fe0.jpg
"Saga, Volume 1 (Saga (Collected Editions) #1)",One,Sequential Art,Books,£28.48,£28.48,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/86/01/860132d9f65dd9df2143fb9071a40115.jpg
"Rhythm, Chord & Malykhin",Two,Romance,Books,£28.34,£28.34,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/1e/c9/1ec952e4d14d37dc7b6d74fa07f1ea37.jpg
"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",Five,Sequential Art,Books,£46.96,£46.96,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/70/da/70daa09e4ddebe1d60f50720c0b49976.jpg
Paradise Lost (Paradise #1),One,Default,Books,£24.96,£24.96,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/56/36/5636eec07534db6e8bc55ed562bad042.jpg
"Paper Girls, Vol. 1 (Paper Girls #1-5)",Four,Sequential Art,Books,£21.71,£21.71,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/87/b3/87b3b5ff42301d1c7eeb0c81055f1633.jpg
"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",Three,Sequential Art,Books,£29.87,£29.87,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/27/33/27334267037a79caed4d7b0092d59fb5.jpg
Origins (Alphas 0.5),One,Fantasy,Books,£28.99,£28.99,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/ad/78/ad789235c675d02b730b57a166d910b5.jpg
One Second (Seven #7),Two,Fantasy,Books,£52.94,£52.94,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/70/ad/70ad2de442bc3ffe36660ccabfe46148.jpg
On the Road (Duluoz Legend),Three,Default,Books,£32.36,£32.36,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/7f/9b/7f9bc0563de554998e2d93b7edec4921.jpg
Old Records Never Die: One Man's Quest for His Vinyl and His Past,Two,Music,Books,£55.66,£55.66,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/aa/55/aa55bbf7037a0e19ae69485adcc11903.jpg
Off Sides (Off #1),Five,New Adult,Books,£39.45,£39.45,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/4a/58/4a58f6feb21b7194911eddb020766583.jpg
Of Mice and Men,Two,Classics,Books,£47.11,£47.11,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/a0/bb/a0bb0881c8ee6f5866804cf0a437853f.jpg
Myriad (Prentor #1),Four,Fantasy,Books,£58.75,£58.75,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/48/7d/487d4be44c60cac7f0085242c4512653.jpg
My Perfect Mistake (Over the Top #1),Two,Romance,Books,£38.92,£38.92,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/2e/fa/2efa13faabc899f61c2a181ab0de7ef8.jpg
"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",Four,Sequential Art,Books,£39.39,£39.39,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/99/f5/99f511d2d38ef356701341d405a1cca2.jpg
Meditations,Two,Philosophy,Books,£25.89,£25.89,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/90/f7/90f79652caecac36bc97bf7b769c8fc4.jpg
Matilda,One,Childrens,Books,£28.34,£28.34,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/3c/db/3cdb7121cf09e7c5e3436cfff9834a67.jpg
Lost Among the Living,Four,Historical Fiction,Books,£27.70,£27.70,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/5f/03/5f0345cd81aaad65bb9f6a34ec0f6b9b.jpg
Lord of the Flies,Three,Add a comment,Books,£24.89,£24.89,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/20/fd/20fd23f982b45a59f6c1a31e6804e735.jpg
Listen to Me (Fusion #1),Three,Romance,Books,£58.99,£58.99,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/98/85/9885b87053dcd05803ef58e9817e935a.jpg
Kitchens of the Great Midwest,Five,Fiction,Books,£57.20,£57.20,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/ed/be/edbe83ef3ebf5c22b9ebc139d3232947.jpg
Jane Eyre,Five,Default,Books,£38.43,£38.43,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/72/9f/729f5f6a75746782c336537730256f66.jpg
Imperfect Harmony,Four,Romance,Books,£34.74,£34.74,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/f1/49/f1498baf6cb055e0a9188d5e57c5f686.jpg
Icing (Aces Hockey #2),Four,Sports and Games,Books,£40.44,£40.44,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/bf/31/bf31c4b40f6b2622330155fb9113a3bb.jpg
"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",Three,Sequential Art,Books,£45.24,£45.24,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/66/97/6697a03eedbac77c2e957788e48b70a8.jpg
Having the Barbarian's Baby (Ice Planet Barbarians #7.5),Four,Science Fiction,Books,£34.96,£34.96,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/13/8a/138a09170e0431cce98921b857a6eeb5.jpg
"Giant Days, Vol. 1 (Giant Days #1-4)",Four,Sequential Art,Books,£56.76,£56.76,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/eb/20/eb2063bd8d636cb8200c4b2c7cb6c773.jpg
"Fruits Basket, Vol. 1 (Fruits Basket #1)",Five,Sequential Art,Books,£40.28,£40.28,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/03/c5/03c51e2b5bf51a3f55deecbf8c9e8515.jpg
Frankenstein,Two,Default,Books,£38.00,£38.00,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/f7/22/f722c24607ddc8013476ca8e84639ba7.jpg
Forever Rockers (The Rocker #12),Three,Music,Books,£28.80,£28.80,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/a2/fc/a2fc91793502f5c10b5826ad606de435.jpg
Fighting Fate (Fighting #6),Three,Romance,Books,£39.24,£39.24,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/ba/a6/baa64eeda5e10952da4610f8efc1be76.jpg
Emma,Two,Classics,Books,£32.93,£32.93,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/ae/98/ae98d08a6f427491dd8eda6b51af41fe.jpg
"Eat, Pray, Love",Three,Nonfiction,Books,£51.32,£51.32,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/5b/82/5b827f00893b7119360e8a67d939e0b5.jpg
Deep Under (Walker Security #1),Five,Romance,Books,£47.09,£47.09,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/b6/bd/b6bd7cd6500f96e717c147deb8d89af2.jpg
Choosing Our Religion: The Spiritual Lives of America's Nones,Four,Religion,Books,£28.42,£28.42,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/e9/8a/e98a7adb82052fb13418a43291b8f0d4.jpg
Charlie and the Chocolate Factory (Charlie Bucket #1),Three,Childrens,Books,£22.85,£22.85,£0.00,In stock (1 available),https://books.toscrape.com//media/cache/96/df/96dfbe6533f9705d2cdccc16310910ee.jpg
